,date,time,teamA,teamB,teamA_score,teamB_score,winner_Team,winner_score,venue_location,venue,venue_city,venue_state,venue_country,winner_location
207,30/06/2019,00:30,Columbus Crew,Orlando City,0.0,2.0,Orlando City,2.0,"MAPFRE Stadium, Columbus, OH (USA)",MAPFRE Stadium, Columbus, OH ,USA,Exploria Stadium
208,30/06/2019,00:30,New England Revolution,Houston Dynamo,2.0,1.0,New England Revolution,2.0,"Gillette Stadium, Foxborough, MA (USA)",Gillette Stadium, Foxborough, MA ,USA,Gillette Stadium
209,30/06/2019,01:00,D.C. United,Toronto FC,1.0,1.0,,,"Audi Field, Washington, D.C. (USA)",Audi Field, Washington, D.C. ,USA,
210,30/06/2019,03:00,Seattle Sounders,Vancouver Whitecaps,1.0,0.0,Seattle Sounders,1.0,"Lumen Field, Seattle, WA (USA)",Lumen Field, Seattle, WA ,USA,Lumen Field
211,30/06/2019,03:00,San Jose Earthquakes,Los Angeles Galaxy,3.0,0.0,San Jose Earthquakes,3.0,"Stanford Stadium, Palo Alto, CA (USA)",Stanford Stadium, Palo Alto, CA ,USA,Earthquakes Stadium
212,30/06/2019,03:00,Real Salt Lake,Sporting Kansas City,2.0,0.0,Real Salt Lake,2.0,"Rio Tinto Stadium, Sandy, UT (USA)",Rio Tinto Stadium, Sandy, UT ,USA,Rio Tinto Stadium
213,01/07/2019,04:00,Portland Timbers,FC Dallas,1.0,0.0,Portland Timbers,1.0,"Providence Park, Portland, OR (USA)",Providence Park, Portland, OR ,USA,Providence Park
214,5. Round,5. Round,5. Round,5. Round,5.0,,,,,,,,,
215,04/07/2019,00:00,New York City FC,Seattle Sounders,3.0,0.0,New York City FC,3.0,"Yankee Stadium, New York City, NY (USA)",Yankee Stadium, New York City, NY ,USA,Yankee Stadium
216,04/07/2019,00:30,Orlando City,Philadelphia Union,1.0,3.0,Philadelphia Union,3.0,"Exploria Stadium, Orlando, FL (USA)",Exploria Stadium, Orlando, FL ,USA,Subaru Park
217,04/07/2019,01:00,Chicago Fire,Atlanta United FC,5.0,1.0,Chicago Fire,5.0,"SeatGeek Stadium, Bridgeview, IL (USA)",SeatGeek Stadium, Bridgeview, IL ,USA,Soldier Field
218,04/07/2019,01:00,Minnesota United FC,San Jose Earthquakes,3.0,1.0,Minnesota United FC,3.0,"Allianz Field, Saint Paul, MN (USA)",Allianz Field, Saint Paul, MN ,USA,Allianz Field
219,04/07/2019,01:30,Sporting Kansas City,Los Angeles FC,1.0,5.0,Los Angeles FC,5.0,"Children's Mercy Park, Kansas City, KS (USA)",Children's Mercy Park, Kansas City, KS ,USA,Banc of California Stadium
220,04/07/2019,02:00,Houston Dynamo,New York RB,4.0,0.0,Houston Dynamo,4.0,"PNC Stadium, Houston, TX (USA)",PNC Stadium, Houston, TX ,USA,PNC Stadium
221,04/07/2019,03:00,Real Salt Lake,Columbus Crew,1.0,0.0,Real Salt Lake,1.0,"Rio Tinto Stadium, Sandy, UT (USA)",Rio Tinto Stadium, Sandy, UT ,USA,Rio Tinto Stadium
222,05/07/2019,02:00,Colorado Rapids,New England Revolution,1.0,2.0,New England Revolution,2.0,"Dick's Sporting Goods Park, Commerce City, CO (USA)",Dick's Sporting Goods Park, Commerce City, CO ,USA,Gillette Stadium
223,05/07/2019,02:00,FC Dallas,D.C. United,2.0,0.0,FC Dallas,2.0,"Toyota Stadium, Frisco, TX (USA)",Toyota Stadium, Frisco, TX ,USA,Toyota Stadium
224,05/07/2019,03:30,Los Angeles Galaxy,Toronto FC,2.0,0.0,Los Angeles Galaxy,2.0,"Dignity Health Sports Park, Carson, CA (USA)",Dignity Health Sports Park, Carson, CA ,USA,Dignity Health Sports Park
225,07/07/2019,00:30,FC Cincinnati,Houston Dynamo,3.0,2.0,FC Cincinnati,3.0,"Nippert Stadium, Cincinnati, OH (USA)",Nippert Stadium, Cincinnati, OH ,USA,TQL Stadium
226,07/07/2019,00:30,Columbus Crew,Seattle Sounders,1.0,2.0,Seattle Sounders,2.0,"MAPFRE Stadium, Columbus, OH (USA)",MAPFRE Stadium, Columbus, OH ,USA,Lumen Field
227,07/07/2019,00:30,Impact de Montréal,Minnesota United FC,2.0,3.0,Minnesota United FC,3.0,"Stade Saputo, Montréal, QC (Canada)",Stade Saputo, Montréal, QC ,Canada,Allianz Field
228,07/07/2019,01:30,Sporting Kansas City,Chicago Fire,1.0,0.0,Sporting Kansas City,1.0,"Children's Mercy Park, Kansas City, KS (USA)",Children's Mercy Park, Kansas City, KS ,USA,Children's Mercy Park
229,07/07/2019,03:30,Los Angeles FC,Vancouver Whitecaps,6.0,1.0,Los Angeles FC,6.0,"Banc of California Stadium, Los Angeles, CA (USA)",Banc of California Stadium, Los Angeles, CA ,USA,Banc of California Stadium
230,07/07/2019,03:30,San Jose Earthquakes,Real Salt Lake,1.0,0.0,San Jose Earthquakes,1.0,"Earthquakes Stadium, San Jose, CA (USA)",Earthquakes Stadium, San Jose, CA ,USA,Earthquakes Stadium
231,07/07/2019,19:00,Atlanta United FC,New York RB,3.0,3.0,,,"Mercedes-Benz Stadium, Atlanta, GA (USA)",Mercedes-Benz Stadium, Atlanta, GA ,USA,
232,07/07/2019,21:30,Philadelphia Union,Orlando City,2.0,2.0,,,Jim Curtin,Jim Curtin,,,,
233,07/07/2019,23:30,New York City FC,Portland Timbers,0.0,1.0,Portland Timbers,1.0,"Yankee Stadium, New York City, NY (USA)",Yankee Stadium, New York City, NY ,USA,Providence Park
234,13/07/2019,00:00,D.C. United,New England Revolution,2.0,2.0,,,"Audi Field, Washington, D.C. (USA)",Audi Field, Washington, D.C. ,USA,
235,13/07/2019,02:00,Houston Dynamo,Los Angeles FC,1.0,3.0,Los Angeles FC,3.0,"PNC Stadium, Houston, TX (USA)",PNC Stadium, Houston, TX ,USA,Banc of California Stadium
236,13/07/2019,04:00,Los Angeles Galaxy,San Jose Earthquakes,1.0,3.0,San Jose Earthquakes,3.0,"Dignity Health Sports Park, Carson, CA (USA)",Dignity Health Sports Park, Carson, CA ,USA,Earthquakes Stadium
237,14/07/2019,00:30,Impact de Montréal,Toronto FC,0.0,2.0,Toronto FC,2.0,"Stade Saputo, Montréal, QC (Canada)",Stade Saputo, Montréal, QC ,Canada,BMO Field
238,14/07/2019,00:30,Orlando City,Columbus Crew,1.0,0.0,Orlando City,1.0,"Exploria Stadium, Orlando, FL (USA)",Exploria Stadium, Orlando, FL ,USA,Exploria Stadium
239,14/07/2019,01:00,Chicago Fire,FC Cincinnati,1.0,2.0,FC Cincinnati,2.0,"SeatGeek Stadium, Bridgeview, IL (USA)",SeatGeek Stadium, Bridgeview, IL ,USA,TQL Stadium
240,14/07/2019,01:00,Minnesota United FC,FC Dallas,1.0,0.0,Minnesota United FC,1.0,"Allianz Field, Saint Paul, MN (USA)",Allianz Field, Saint Paul, MN ,USA,Allianz Field
241,14/07/2019,03:00,Real Salt Lake,Philadelphia Union,4.0,0.0,Real Salt Lake,4.0,"Rio Tinto Stadium, Sandy, UT (USA)",Rio Tinto Stadium, Sandy, UT ,USA,Rio Tinto Stadium
242,14/07/2019,03:00,Vancouver Whitecaps,Sporting Kansas City,0.0,3.0,Sporting Kansas City,3.0,"BC Place, Vancouver, BC (Canada)",BC Place, Vancouver, BC ,Canada,Children's Mercy Park
243,14/07/2019,04:00,Portland Timbers,Colorado Rapids,2.0,2.0,,,"Providence Park, Portland, OR (USA)",Providence Park, Portland, OR ,USA,
244,14/07/2019,20:55,Seattle Sounders,Atlanta United FC,2.0,1.0,Seattle Sounders,2.0,"Lumen Field, Seattle, WA (USA)",Lumen Field, Seattle, WA ,USA,Lumen Field
245,14/07/2019,23:30,New York RB,New York City FC,2.0,1.0,New York RB,2.0,"Red Bull Arena, Harrison, NJ (USA)",Red Bull Arena, Harrison, NJ ,USA,Red Bull Arena
246,18/07/2019,00:00,Atlanta United FC,Houston Dynamo,5.0,0.0,Atlanta United FC,5.0,"Mercedes-Benz Stadium, Atlanta, GA (USA)",Mercedes-Benz Stadium, Atlanta, GA ,USA,Mercedes-Benz Stadium
247,18/07/2019,00:00,New England Revolution,Vancouver Whitecaps,4.0,0.0,New England Revolution,4.0,"Gillette Stadium, Foxborough, MA (USA)",Gillette Stadium, Foxborough, MA ,USA,Gillette Stadium
248,18/07/2019,01:00,Toronto FC,New York RB,3.0,1.0,Toronto FC,3.0,"BMO Field, Toronto, ON (Canada)",BMO Field, Toronto, ON ,Canada,BMO Field
249,18/07/2019,01:00,Chicago Fire,Columbus Crew,2.0,2.0,,,"SeatGeek Stadium, Bridgeview, IL (USA)",SeatGeek Stadium, Bridgeview, IL ,USA,
250,19/07/2019,01:00,FC Cincinnati,D.C. United,1.0,4.0,D.C. United,4.0,"Nippert Stadium, Cincinnati, OH (USA)",Nippert Stadium, Cincinnati, OH ,USA,Audi Field
251,19/07/2019,03:00,Portland Timbers,Orlando City,1.0,1.0,,,"Providence Park, Portland, OR (USA)",Providence Park, Portland, OR ,USA,
252,20/07/2019,03:00,Los Angeles Galaxy,Los Angeles FC,3.0,2.0,Los Angeles Galaxy,3.0,"Dignity Health Sports Park, Carson, CA (USA)",Dignity Health Sports Park, Carson, CA ,USA,Dignity Health Sports Park
253,21/07/2019,00:30,Columbus Crew,Impact de Montréal,2.0,1.0,Columbus Crew,2.0,"MAPFRE Stadium, Columbus, OH (USA)",MAPFRE Stadium, Columbus, OH ,USA,Lower.com Field
254,21/07/2019,00:30,Philadelphia Union,Chicago Fire,2.0,0.0,Philadelphia Union,2.0,"Subaru Park, Chester, PA (USA)",Subaru Park, Chester, PA ,USA,Subaru Park
255,21/07/2019,00:30,Toronto FC,Houston Dynamo,1.0,3.0,Houston Dynamo,3.0,"BMO Field, Toronto, ON (Canada)",BMO Field, Toronto, ON ,Canada,PNC Stadium
256,21/07/2019,01:30,Sporting Kansas City,FC Dallas,0.0,2.0,FC Dallas,2.0,"Children's Mercy Park, Kansas City, KS (USA)",Children's Mercy Park, Kansas City, KS ,USA,Toyota Stadium
257,21/07/2019,02:00,Colorado Rapids,New York City FC,1.0,2.0,New York City FC,2.0,"Dick's Sporting Goods Park, Commerce City, CO (USA)",Dick's Sporting Goods Park, Commerce City, CO ,USA,Yankee Stadium
258,21/07/2019,03:00,Real Salt Lake,Minnesota United FC,1.0,1.0,,,"Rio Tinto Stadium, Sandy, UT (USA)",Rio Tinto Stadium, Sandy, UT ,USA,
259,21/07/2019,03:00,Vancouver Whitecaps,San Jose Earthquakes,1.0,3.0,San Jose Earthquakes,3.0,"BC Place, Vancouver, BC (Canada)",BC Place, Vancouver, BC ,Canada,Earthquakes Stadium
260,21/07/2019,21:00,Atlanta United FC,D.C. United,2.0,0.0,Atlanta United FC,2.0,"Mercedes-Benz Stadium, Atlanta, GA (USA)",Mercedes-Benz Stadium, Atlanta, GA ,USA,Mercedes-Benz Stadium
261,21/07/2019,23:00,FC Cincinnati,New England Revolution,0.0,2.0,New England Revolution,2.0,"Nippert Stadium, Cincinnati, OH (USA)",Nippert Stadium, Cincinnati, OH ,USA,Gillette Stadium
262,22/07/2019,00:30,Orlando City,New York RB,0.0,1.0,New York RB,1.0,"Exploria Stadium, Orlando, FL (USA)",Exploria Stadium, Orlando, FL ,USA,Red Bull Arena
263,22/07/2019,02:30,Seattle Sounders,Portland Timbers,1.0,2.0,Portland Timbers,2.0,"Lumen Field, Seattle, WA (USA)",Lumen Field, Seattle, WA ,USA,Providence Park
264,27/07/2019,00:30,New York City FC,Sporting Kansas City,3.0,1.0,New York City FC,3.0,"Yankee Stadium, New York City, NY (USA)",Yankee Stadium, New York City, NY ,USA,Yankee Stadium
265,27/07/2019,03:00,Los Angeles FC,Atlanta United FC,4.0,3.0,Los Angeles FC,4.0,"Banc of California Stadium, Los Angeles, CA (USA)",Banc of California Stadium, Los Angeles, CA ,USA,Banc of California Stadium
266,28/07/2019,00:00,New England Revolution,Orlando City,4.0,1.0,New England Revolution,4.0,"Gillette Stadium, Foxborough, MA (USA)",Gillette Stadium, Foxborough, MA ,USA,Gillette Stadium
267,28/07/2019,00:30,New York RB,Columbus Crew,2.0,3.0,Columbus Crew,3.0,"Red Bull Arena, Harrison, NJ (USA)",Red Bull Arena, Harrison, NJ ,USA,Lower.com Field
268,28/07/2019,01:00,Chicago Fire,D.C. United,0.0,0.0,,,"SeatGeek Stadium, Bridgeview, IL (USA)",SeatGeek Stadium, Bridgeview, IL ,USA,
269,28/07/2019,01:00,FC Dallas,Real Salt Lake,0.0,0.0,,,"Toyota Stadium, Frisco, TX (USA)",Toyota Stadium, Frisco, TX ,USA,
270,28/07/2019,01:00,Houston Dynamo,Seattle Sounders,0.0,1.0,Seattle Sounders,1.0,"PNC Stadium, Houston, TX (USA)",PNC Stadium, Houston, TX ,USA,Lumen Field
271,28/07/2019,01:00,Minnesota United FC,Vancouver Whitecaps,0.0,0.0,,,"Allianz Field, Saint Paul, MN (USA)",Allianz Field, Saint Paul, MN ,USA,
272,28/07/2019,01:00,Impact de Montréal,Philadelphia Union,4.0,0.0,Impact de Montréal,4.0,"Stade Saputo, Montréal, QC (Canada)",Stade Saputo, Montréal, QC ,Canada,Stade Saputo
273,28/07/2019,01:00,Toronto FC,FC Cincinnati,2.0,1.0,Toronto FC,2.0,"BMO Field, Toronto, ON (Canada)",BMO Field, Toronto, ON ,Canada,BMO Field
274,28/07/2019,03:00,San Jose Earthquakes,Colorado Rapids,3.0,1.0,San Jose Earthquakes,3.0,"Earthquakes Stadium, San Jose, CA (USA)",Earthquakes Stadium, San Jose, CA ,USA,Earthquakes Stadium
275,28/07/2019,03:30,Portland Timbers,Los Angeles Galaxy,4.0,0.0,Portland Timbers,4.0,"Providence Park, Portland, OR (USA)",Providence Park, Portland, OR ,USA,Providence Park
276,6. Round,6. Round,6. Round,6. Round,6.0,,,,,,,,,
277,03/08/2019,22:00,Atlanta United FC,Los Angeles Galaxy,3.0,0.0,Atlanta United FC,3.0,"Mercedes-Benz Stadium, Atlanta, GA (USA)",Mercedes-Benz Stadium, Atlanta, GA ,USA,Mercedes-Benz Stadium
278,03/08/2019,23:00,New York RB,Toronto FC,2.0,0.0,New York RB,2.0,"Red Bull Arena, Harrison, NJ (USA)",Red Bull Arena, Harrison, NJ ,USA,Red Bull Arena
279,04/08/2019,00:30,New England Revolution,Los Angeles FC,0.0,2.0,Los Angeles FC,2.0,"Gillette Stadium, Foxborough, MA (USA)",Gillette Stadium, Foxborough, MA ,USA,Banc of California Stadium
280,04/08/2019,00:30,Orlando City,FC Dallas,2.0,0.0,Orlando City,2.0,"Exploria Stadium, Orlando, FL (USA)",Exploria Stadium, Orlando, FL ,USA,Exploria Stadium
281,04/08/2019,01:00,FC Cincinnati,Vancouver Whitecaps,1.0,2.0,Vancouver Whitecaps,2.0,"Nippert Stadium, Cincinnati, OH (USA)",Nippert Stadium, Cincinnati, OH ,USA,BC Place
282,04/08/2019,02:00,Colorado Rapids,Impact de Montréal,6.0,3.0,Colorado Rapids,6.0,"Dick's Sporting Goods Park, Commerce City, CO (USA)",Dick's Sporting Goods Park, Commerce City, CO ,USA,Dick's Sporting Goods Park
283,04/08/2019,02:00,Houston Dynamo,Chicago Fire,0.0,1.0,Chicago Fire,1.0,"PNC Stadium, Houston, TX (USA)",PNC Stadium, Houston, TX ,USA,Soldier Field
284,04/08/2019,03:00,Real Salt Lake,New York City FC,3.0,1.0,Real Salt Lake,3.0,"Rio Tinto Stadium, Sandy, UT (USA)",Rio Tinto Stadium, Sandy, UT ,USA,Rio Tinto Stadium
285,04/08/2019,03:00,San Jose Earthquakes,Columbus Crew,1.0,1.0,,,"Earthquakes Stadium, San Jose, CA (USA)",Earthquakes Stadium, San Jose, CA ,USA,
286,04/08/2019,21:00,Minnesota United FC,Portland Timbers,1.0,0.0,Minnesota United FC,1.0,"Allianz Field, Saint Paul, MN (USA)",Allianz Field, Saint Paul, MN ,USA,Allianz Field
287,05/08/2019,00:30,D.C. United,Philadelphia Union,1.0,5.0,Philadelphia Union,5.0,"Audi Field, Washington, D.C. (USA)",Audi Field, Washington, D.C. ,USA,Subaru Park
288,05/08/2019,03:00,Seattle Sounders,Sporting Kansas City,2.0,3.0,Sporting Kansas City,3.0,"Lumen Field, Seattle, WA (USA)",Lumen Field, Seattle, WA ,USA,Children's Mercy Park
289,09/08/2019,00:00,New York City FC,Houston Dynamo,3.0,2.0,New York City FC,3.0,"Yankee Stadium, New York City, NY (USA)",Yankee Stadium, New York City, NY ,USA,Yankee Stadium
290,10/08/2019,21:00,Seattle Sounders,New England Revolution,3.0,3.0,,,"Lumen Field, Seattle, WA (USA)",Lumen Field, Seattle, WA ,USA,
291,11/08/2019,00:30,Columbus Crew,FC Cincinnati,2.0,2.0,,,"MAPFRE Stadium, Columbus, OH (USA)",MAPFRE Stadium, Columbus, OH ,USA,
292,11/08/2019,00:30,Toronto FC,Orlando City,1.0,1.0,,,"BMO Field, Toronto, ON (Canada)",BMO Field, Toronto, ON ,Canada,
293,11/08/2019,01:00,FC Dallas,Minnesota United FC,5.0,3.0,FC Dallas,5.0,"Toyota Stadium, Frisco, TX (USA)",Toyota Stadium, Frisco, TX ,USA,Toyota Stadium
294,11/08/2019,01:30,Sporting Kansas City,Real Salt Lake,1.0,2.0,Real Salt Lake,2.0,"Children's Mercy Park, Kansas City, KS (USA)",Children's Mercy Park, Kansas City, KS ,USA,Rio Tinto Stadium
295,11/08/2019,02:00,Chicago Fire,Impact de Montréal,3.0,2.0,Chicago Fire,3.0,"SeatGeek Stadium, Bridgeview, IL (USA)",SeatGeek Stadium, Bridgeview, IL ,USA,Soldier Field
296,11/08/2019,02:00,Colorado Rapids,San Jose Earthquakes,2.0,1.0,Colorado Rapids,2.0,"Dick's Sporting Goods Park, Commerce City, CO (USA)",Dick's Sporting Goods Park, Commerce City, CO ,USA,Dick's Sporting Goods Park
297,11/08/2019,04:00,Portland Timbers,Vancouver Whitecaps,3.0,1.0,Portland Timbers,3.0,"Providence Park, Portland, OR (USA)",Providence Park, Portland, OR ,USA,Providence Park
298,11/08/2019,20:55,Atlanta United FC,New York City FC,2.0,1.0,Atlanta United FC,2.0,"Mercedes-Benz Stadium, Atlanta, GA (USA)",Mercedes-Benz Stadium, Atlanta, GA ,USA,Mercedes-Benz Stadium
299,11/08/2019,23:00,Philadelphia Union,Houston Dynamo,2.0,1.0,Philadelphia Union,2.0,"Subaru Park, Chester, PA (USA)",Subaru Park, Chester, PA ,USA,Subaru Park
300,12/08/2019,00:30,D.C. United,Los Angeles Galaxy,2.0,1.0,D.C. United,2.0,"Audi Field, Washington, D.C. (USA)",Audi Field, Washington, D.C. ,USA,Audi Field
301,12/08/2019,03:00,Los Angeles FC,New York RB,4.0,2.0,Los Angeles FC,4.0,"Banc of California Stadium, Los Angeles, CA (USA)",Banc of California Stadium, Los Angeles, CA ,USA,Banc of California Stadium
302,15/08/2019,00:30,Orlando City,Sporting Kansas City,1.0,0.0,Orlando City,1.0,"Exploria Stadium, Orlando, FL (USA)",Exploria Stadium, Orlando, FL ,USA,Exploria Stadium
303,15/08/2019,01:00,Minnesota United FC,Colorado Rapids,1.0,0.0,Minnesota United FC,1.0,"Allianz Field, Saint Paul, MN (USA)",Allianz Field, Saint Paul, MN ,USA,Allianz Field
304,15/08/2019,03:00,Real Salt Lake,Seattle Sounders,3.0,0.0,Real Salt Lake,3.0,"Rio Tinto Stadium, Sandy, UT (USA)",Rio Tinto Stadium, Sandy, UT ,USA,Rio Tinto Stadium
305,15/08/2019,03:30,Los Angeles Galaxy,FC Dallas,2.0,0.0,Los Angeles Galaxy,2.0,"Dignity Health Sports Park, Carson, CA (USA)",Dignity Health Sports Park, Carson, CA ,USA,Dignity Health Sports Park
306,15/08/2019,04:00,Portland Timbers,Chicago Fire,3.0,2.0,Portland Timbers,3.0,"Providence Park, Portland, OR (USA)",Providence Park, Portland, OR ,USA,Providence Park
307,18/08/2019,00:00,New York RB,New England Revolution,1.0,1.0,,,"Red Bull Arena, Harrison, NJ (USA)",Red Bull Arena, Harrison, NJ ,USA,
308,18/08/2019,00:30,FC Cincinnati,New York City FC,1.0,4.0,New York City FC,4.0,"Nippert Stadium, Cincinnati, OH (USA)",Nippert Stadium, Cincinnati, OH ,USA,Yankee Stadium
309,18/08/2019,00:30,Columbus Crew,Toronto FC,2.0,2.0,,,"MAPFRE Stadium, Columbus, OH (USA)",MAPFRE Stadium, Columbus, OH ,USA,
